24-Sep-10,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717
17-Jun-77,The Deep,100000000,50681884,50681884
5-Jun-09,Land of the Lost,100000000,49438370,69548641
18-Dec-03,Peter Pan,100000000,48417850,95255485
15-Mar-19,Wonder Park,100000000,45216793,115103325
23-Jul-04,Catwoman,100000000,40202379,82078046
14-Aug-14,The Expendables 3,100000000,39322544,209461378
8-Dec-21,West Side Story,100000000,38530322,74826329
27-Nov-02,Treasure Planet,100000000,38120554,91800000
22-Dec-21,The King’s Man,100000000,37176373,121125300
12-Mar-10,Green Zone,100000000,35497337,97523020
13-Oct-17,Geostorm,100000000,33700160,220796009
2-Dec-15,Point Break,100000000,28782481,126704591
17-Dec-19,Cats,100000000,27166770,75568568
26-Nov-15,In the Heart of the Sea,100000000,25020758,89693309
18-Apr-14,Transcendence,100000000,23022309,103039258
18-Feb-05,Son of the Mask,100000000,17018422,59918422
15-Sep-23,Expend4bles,100000000,16710153,51027348
5-Dec-18,Mortal Engines,100000000,15951040,85481904
3-Feb-21,Chaos Walking,100000000,13287908,27072169
13-Oct-21,The Last Duel,100000000,10853945,30080003
16-Aug-02,The Adventures of Pluto Nash,100000000,4411102,7094995
20-Jan-12,Jin líng shí san chai,100000000,311434,98227017
9-Dec-20,The Midnight Sky,100000000,0,75615
12-Jun-20,Artemis Fowl,100000000,0,0
5-Nov-15,The Peanuts Movie,99000000,130178411,250091610
6-Feb-19,The LEGO Movie 2: The Second Part,99000000,105806508,190131035
21-Nov-18,Robin Hood,99000000,30824628,85210012
4-May-01,The Mummy Returns,98000000,202007640,435040395
14-Nov-19,Ford v. Ferrari,97600000,117624357,224390706
20-Dec-02,Gangs of New York,97000000,77730500,183124621
4-May-17,Alien: Covenant,97000000,74262031,238521247
6-Mar-15,Cinderella,95000000,201151353,542351353
27-Jun-12,Ice Age: Continental Drift,95000000,161321843,879765137
28-Dec-01,Black Hawk Down,95000000,108638745,159691085
27-May-10,Sex and the City 2,95000000,95347692,294680778
12-Feb-10,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874
10-Aug-12,The Campaign,95000000,86907746,104907746
12-Nov-10,Unstoppable,95000000,81562942,165720921
9-May-97,The Fifth Element,95000000,63570862,263892820
31-Mar-00,The Road to El Dorado,95000000,50802661,65700000
11-Dec-09,The Lovely Bones,95000000,44114232,94894448
30-Jun-16,Ben-Hur,95000000,26410477,91669648
19-Dec-14,Seventh Son,95000000,17725785,108874967
30-May-03,Finding Nemo,94000000,380529370,936094852
17-Dec-03,The Lord of the Rings: The Return of the King,94000000,379021990,1121386981
18-Dec-02,The Lord of the Rings: The Two Towers,94000000,342548984,919148764
15-Jun-01,Lara Croft: Tomb Raider,94000000,131144183,273330185
29-Jan-15,Kingsman: The Secret Service,94000000,128261724,404561724
19-Dec-01,The Lord of the Rings: The Fellowship of the Ring,93000000,315544750,891210039
18-Jul-01,Jurassic Park III,93000000,181166115,365900000
5-Aug-11,Rise of the Planet of the Apes,93000000,176760185,470986200
14-Feb-08,The Spiderwick Chronicles,92500000,71195053,162839667
22-Oct-04,The Incredibles,92000000,261441092,631441092
6-Feb-13,A Good Day to Die Hard,92000000,67349198,304249198
9-Apr-04,The Alamo,92000000,22406362,23911362
22-Dec-95,Cutthroat Island,92000000,10017322,18517322
19-Dec-13,The Secret Life of Walter Mitty,91000000,58236838,187861183
20-Dec-17,Jumanji: Welcome to the Jungle,90000000,404508916,961632807
1-Jul-97,Men in Black,90000000,250690539,587790539
19-Nov-99,Toy Story 2,90000000,245852179,511358276
3-Aug-01,Rush Hour 2,90000000,226164286,347425832
25-Dec-09,Sherlock Holmes,90000000,209028679,498438212
15-Jan-20,Bad Boys For Life,90000000,204417855,424471663
1-Jul-09,Ice Age: Dawn of the Dinosaurs,90000000,196573705,886686817
30-Mar-22,Sonic the Hedgehog 2,90000000,190872904,405421518
12-Dec-18,Spider-Man: Into The Spider-Verse 3D,90000000,190173195,375464627
2-Dec-22,Puss in Boots: The Last Wish,90000000,185535345,484647065
21-Jul-00,What Lies Beneath,90000000,155464351,288693989
13-Feb-20,Sonic The Hedgehog,90000000,146066470,302536124
7-Apr-11,Rio,90000000,143619809,487517241
24-Jul-19,Once Upon a Time…in Hollywood,90000000,142502728,377426903
6-Oct-06,The Departed,90000000,132384315,289660619
3-Nov-00,Charlie's Angels,90000000,125305545,259736090
19-Jun-98,Mulan,90000000,120620254,303500000
13-Aug-08,Tropic Thunder,90000000,110515313,191145256
20-Dec-11,The Girl with the Dragon Tattoo,90000000,102515793,239373970
11-Jul-97,Contact,90000000,100920329,165900000
6-Jun-08,You Don't Mess With the Zohan,90000000,100018837,202910991
19-May-95,Die Hard: With a Vengeance,90000000,100012499,366101666
27-Jul-22,DC League of Super Pets,90000000,93657117,203891589
12-Sep-16,The Magnificent Seven,90000000,93432655,162122642
18-Dec-15,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956
8-Jun-01,Atlantis: The Lost Empire,90000000,84052762,186049020
25-Dec-08,Valkyrie,90000000,83107829,203932174
16-Jul-15,Pixels,90000000,78765986,244041804
29-Jun-01,Artificial Intelligence: AI,90000000,78616689,235900000
26-Nov-03,The Haunted Mansion,90000000,75817994,155750628
4-Aug-00,Hollow Man,90000000,73209340,191200000
22-Apr-05,The Interpreter,90000000,72708161,162753837
7-Aug-13,Percy Jackson: Sea of Monsters,90000000,68559554,200859554
25-Jul-03,Lara Croft: Tomb Raider: The Cradle of Life,90000000,65653758,157092943
27-May-16,Now You See Me 2,90000000,65075540,328325007
21-Nov-01,Spy Game,90000000,62362560,143049560
4-Apr-97,The Saint,90000000,61363304,169400000
10-Mar-00,Mission to Mars,90000000,60874615,106000000
6-Mar-18,Tomb Raider,90000000,58250803,273477501
17-Dec-99,Bicentennial Man,90000000,58220776,87420776
7-Jul-04,King Arthur,90000000,51877963,203653524
25-Apr-97,Volcano,90000000,47546796,120100000
9-Feb-22,Death on the Nile,90000000,45630104,130298184
26-Mar-97,The Devil's Own,90000000,42885593,140900000
19-Jul-02,K-19: The Widowmaker,90000000,35168966,65716126
19-Aug-11,Conan the Barbarian,90000000,21295021,63356133
21-Oct-11,The Three Musketeers,90000000,20377913,139877913
21-Apr-17,The Promise,90000000,8224288,10551417
24-Nov-10,The Nutcracker in 3D,90000000,195459,20466016
13-Dec-17,Bright,90000000,0,0
14-May-21,Army of the Dead,90000000,0,0
10-May-96,Twister,88000000,241688385,495700000
3-Jun-05,Cinderella Man,88000000,61649911,105021488
11-Sep-18,The Predator,88000000,51024708,159487563
21-Jul-21,Snake Eyes: G.I. Joe Origins,88000000,28264325,34677221
8-Jul-05,Fantastic Four,87500000,154696080,333132750
9-Feb-01,Hannibal,87000000,165092266,350100280
6-Apr-23,Renfield,86203077,17152625,26729077
25-Jul-03,Seabiscuit,86000000,120277854,148715342
14-Jul-22,Bullet Train,85900000,103368602,238534963
14-Aug-20,Project Power,85100000,0,0
22-Dec-00,Cast Away,85000000,233632142,427230516
17-Nov-06,Happy Feet,85000000,198000317,385000315
7-Dec-01,Ocean's Eleven,85000000,183417150,450728529
23-Jul-04,The Bourne Supremacy,85000000,176087450,311001124
25-Jul-97,Air Force One,85000000,172956409,315268353
1-Dec-21,Sing 2,85000000,162790990,404534105
2-Apr-09,Fast & Furious,85000000,155064265,359347833
14-Mar-08,Horton Hears a Who,85000000,154529439,299477886
22-Jun-22,Elvis,85000000,151040048,279562529
21-Mar-14,Divergent,85000000,150947895,276014965
27-Sep-12,Hotel Transylvania,85000000,148313048,378119469
